0,39;-4,023;True
-4,847;-0,293;False
-0,576;4,571;True
-1,734;-2,566;True
-1,929;0,884;False
-1,441;-4,733;True
-1,206;-0,539;False
1,765;-4,331;False
-4,254;2,295;False
1,665;4,861;True
-1,383;1,151;False
0,656;-0,552;False
0,758;-4,014;True
3,907;-1,687;False
3,979;0,737;False
3,075;-2,535;False
0,521;1,251;True
-2,744;-0,753;False
-2,075;-1,381;True
2,51;0,905;False
1,736;-2,91;False
3,258;4,164;True
3,244;2,287;True
-4,193;-2,272;True
0,06;-3,463;True
-1,967;1,679;False
4,381;1,233;False
2,862;4,238;True
0,321;0,705;True
3,949;-1,562;False
-4,336;4,953;False
-1,545;2,335;False
2,809;-3,906;False
-0,253;2,543;True
-2,795;-2,482;True
2,744;2,126;True
4,785;-4,24;False
-1,875;-3,472;True
2,894;1,492;True
1,204;3,471;True
-4,821;1,178;False
3,253;2,442;True
-2,296;-3,603;True
-1,916;4,288;False
3,389;-1,983;False
3,926;2,22;True
-0,329;-0,928;True
0,241;1,783;True
3,634;-4,077;False
-3,646;2,15;False
-2,459;-1,736;True
-4,477;-2,458;True
-1,207;0,907;False
1,893;3,621;True
-1,892;1,335;False
-3,655;3,829;False
4,501;-4,522;False
-1,741;-0,514;False
-3,3;1,013;False
-0,369;1,412;True
3,01;0,458;False
4,154;4,188;True
-1,408;-4,476;True
-2,544;0,713;False
0,519;1,341;True
-2,107;1,971;False
0,138;4,055;True
0,93;1,915;True
0,655;0,711;True
-1,351;1,797;False
-0,496;-0,537;True
1,18;-2,946;False
-3,327;-4,903;True
2,719;-0,808;False
-4,187;-4,244;True
0,084;-2,378;True
1,291;-0,058;False
4,14;2,082;True
-0,89;-3,664;True
3,95;-1,73;False
-1,549;-3,82;True
-1,898;1,767;False
-1,558;-0,626;False
-1,309;-4,554;True
-0,452;1,345;False
3,831;0,989;False
-2,636;2,835;False
-3,091;-1,452;False
4,278;2,1;True
2,515;-1,505;False
-2,196;3,263;False
-0,1;-0,237;True
-3,742;-4,729;True
-4,321;-4,804;True
4,915;3,848;True
-2,195;-0,681;False
1,761;-4,621;False
-1,655;-1,677;True
-3,639;4,414;False
3,612;2,299;True
1,406;2,273;True
4,645;-0,532;False
-3,075;4,095;False
-4,742;3,457;False
-1,967;0,592;False
2,804;2,01;True
-1,179;0,455;False
-4,535;0,188;False
1,28;3,339;True
0,509;-1,83;False
-1,306;-1,504;True
-4,469;0,7;False
-1,46;-0,489;False
4,228;-3,015;False
-0,511;3,586;True
-2,813;4,864;False
3,488;-4,784;False
2,089;0,531;False
3,619;-4,568;False
-2,162;-2,837;True
-4,986;-2,777;True
2,162;-0,677;False
-3,957;0,795;False
-4,502;-3,694;True
4,914;3,157;True
2,043;-1,978;False
-1,095;0,442;False
-1,395;-2,09;True
1,742;-1,056;False
